customer_id,age,income,visits_last_month,purchased,avg_spend,loyalty_score,engagement
805,22,67643,14,1,67.10084599475115,50.270708787023366,14.065547275111562
806,50,80408,3,1,32.058396991252565,68.16011828813296,3.0424453016685167
807,18,73950,14,1,25.07444128049999,41.00540007768194,12.130812210203057
808,35,86849,14,1,64.05411433464691,56.17929498592714,14.155170778972781
809,49,58044,0,0,0.0,62.77386568839796,2.7935203547969825
810,64,45997,8,1,94.8644577735517,36.354793410312865,8.889936630752352
811,66,109751,13,1,149.66000644987875,43.23045703484503,13.062126852797864
812,28,53911,4,1,185.29130636839238,34.731327642842615,3.676465437668662
813,38,85533,10,1,93.44728308850699,37.667515899658895,10.661734056812703
814,43,112566,1,1,54.42992678673147,30.685920745204083,2.49953325697837
815,42,44571,7,1,113.0812275542455,36.4932730793296,8.218477661779506
816,39,87941,10,1,183.4550636707738,71.2918352119676,9.336270276356041
817,44,88005,12,1,164.7873945447861,36.26784456364561,12.64956318822023
818,66,116250,1,1,31.84937180536768,51.89688828591035,1.9598794822965573
819,30,88712,2,1,144.66310401396473,42.45696869493566,-0.014389975053956672
820,50,73541,13,1,122.94155404261167,67.68298905555409,13.33646108236739
821,51,53387,9,1,183.3433717423566,69.66743444905424,4.677392227395276
822,58,78908,0,0,0.0,62.961049732084206,0.9650674196423701
823,52,115457,10,1,116.1265003768382,54.592018296541326,11.320686109125363
824,18,43057,1,0,0.0,46.53410694738652,2.4950922515729186
825,38,94028,13,1,93.80428161351374,32.121879437131255,12.209906295660865
826,65,85731,6,1,106.75908519191607,79.15293321683296,6.6180936700480695
827,23,54858,9,1,32.68292198005249,38.6049047337117,11.847907691082334
828,45,78689,1,0,0.0,59.95469520549262,3.8275392965825175
829,34,74638,5,1,78.41119685041052,65.89348358935096,4.941654601546879
830,22,76486,14,1,190.12204077407964,41.67079254642006,14.27863926145912
831,48,50567,2,0,0.0,65.57018790973943,4.221822289468866
832,22,59739,3,1,102.95637234853736,61.46319805008283,-0.0016040305243496533
833,55,87804,10,1,140.83479624157036,75.91945753072648,9.35384851464595
834,20,33754,14,1,49.19300703341793,42.95980300359933,16.671140911073515
835,40,57044,12,1,107.5596296855374,30.712039740804276,13.950401083369533
836,54,97260,7,1,152.93702710566336,42.417653668332335,7.738527555299809
837,54,96912,13,1,176.0339383448719,53.13280313801498,9.988335189338759
838,27,38706,2,0,0.0,50.873190906275845,1.900179533917676
839,27,38894,9,1,140.42963275705063,44.098431555881746,7.820169207500134
840,36,48037,5,0,0.0,21.362038115341356,5.662077805634427
841,34,113986,0,1,190.2397695043425,57.057244941936595,-1.6186933695897605
842,38,111942,6,1,43.863333947206826,79.58516718623301,3.948553210050785
843,31,81612,7,1,159.4411286927237,56.96376857184505,2.870269444632717
844,26,59725,10,1,67.66693792009738,59.1370327858027,12.443609369953403
845,63,35926,13,1,188.0467658662253,58.586679592326526,12.200458977113884
846,18,39496,7,1,149.59271708650633,55.955700048236,7.3142915674050695
847,68,86447,2,0,0.0,63.97498950302142,1.995523767051638
848,62,59806,13,1,59.430651150779,55.930605217784986,10.865132134079001
849,30,118199,9,1,99.74719579432895,45.30984245520086,6.481870177103613
850,21,71321,0,0,0.0,38.06016634986869,-2.010630251994471
851,18,95095,8,1,158.59525127718817,46.26539517078987,6.553663122341214
852,66,52656,12,1,38.712687664230124,54.71194244675999,12.73321249402761
853,57,85147,5,1,193.2257569618151,45.2587555831554,3.408564672958777
854,49,79666,10,1,180.23972069982008,54.71508024697145,13.492981263189243
855,51,112368,8,1,68.66274628920519,56.587252005506265,10.054302071786303
856,45,68787,6,1,168.09684374581977,62.497691469052725,7.616719099331417
857,48,92946,0,0,0.0,69.2419245325847,-0.23931780494630028
858,25,51727,11,1,103.12516668116335,51.17011127718286,14.028561471440968
859,56,98056,11,1,76.59813904605298,30.38335152278509,10.563988737757752
860,43,33081,0,0,0.0,44.82343854771215,-0.06252282830849215
861,51,64196,5,1,151.3800411866476,50.66093851109899,5.339949079498539
862,20,66735,4,1,93.96792289329649,22.463468657343647,5.403646081086688
863,67,110102,8,1,133.25945474149256,70.82996780153724,9.273816158005971
864,29,109578,1,1,145.8763258079547,52.135668687656995,0.049749443110793545
865,18,55498,7,1,148.00192706275146,55.72029251870428,5.9340125611480925
866,61,106865,10,1,29.353897663612443,70.48289693789398,11.27980591430417
867,22,61656,4,1,174.75460502331205,40.547857547864794,5.430473167782465
868,47,97695,1,0,0.0,58.61062896326045,0.21329775035425436
869,47,67900,12,1,67.2348947053186,48.352038153470964,8.825623860643091
870,34,114899,9,1,63.51761134634268,47.238696994761206,8.585367807983511
871,65,77701,10,1,106.94254031191109,38.41711418293431,11.247051597651717
872,64,49033,10,1,179.62967710441265,74.98404820529791,13.610833692839561
873,40,40805,11,1,88.10256470287645,44.367499398866435,8.604084075318676
874,32,65851,5,1,154.9506344210378,60.49196370343553,4.146857494338853
875,54,56832,9,1,37.42737157769935,21.874889187920953,8.221192876949246
876,38,93437,7,1,105.69020638719113,67.6998279453468,9.711610678863003
877,31,43944,3,1,198.50350527069241,65.78316733935588,2.9301169990827343
878,19,49873,1,0,0.0,51.46151165445954,-0.8146531187445312
879,28,70372,11,1,57.89512791931034,46.595863007931136,12.117390565843639
880,68,119464,10,1,110.25946526562393,56.00000008420349,9.190722959918107
881,56,45379,4,1,62.052457456741976,84.33185991320434,1.5512254532840912
882,55,66751,14,1,93.72096690725166,23.551449516447722,12.2144533854477
883,51,119822,11,1,160.41512427229367,61.73041081361191,14.468083908845237
884,55,35110,1,0,0.0,36.32574046769146,1.7684184432989245
885,67,84341,1,1,61.058068022429325,49.701224055504035,1.215520110905086
886,51,42087,14,1,186.00019726787482,46.28179821382005,13.500212528375908
887,35,53762,5,1,126.66227289766883,43.57522613303367,5.5842976842375975
888,47,112617,10,1,88.38637237316262,49.84302306420906,10.560471892004989
889,32,39596,9,1,110.34840454055491,32.98743282083314,9.584337656414652
890,44,48313,8,1,128.91282561879387,65.43770654191951,8.229690180555506
891,68,96549,12,1,120.78029573224137,23.087847332020996,13.737596676611098
892,51,53705,3,0,0.0,58.09646769242513,3.046208692001462
893,69,97364,5,1,110.88790473609203,45.10196221198143,3.044122328894723
894,55,103445,6,1,51.754143877019516,32.43612659288819,4.775154218198264
895,50,108645,12,1,166.29192277484228,53.035750558980425,8.041962613020576
896,41,32023,10,1,117.51685758938277,26.64573369940283,14.053634232084786
897,32,89796,5,1,43.594375106846556,50.59570732579452,6.725509183905373
898,47,110073,7,1,157.90827828490004,28.656846382826686,5.339859009741526
899,59,94429,3,1,187.83991610792316,56.91908126476747,2.4363103012058
900,68,91627,11,1,190.51524186265317,36.13463999554437,9.726247051587134
901,34,63848,14,1,86.42319183401109,43.235089744560355,17.085094422748234
902,22,67804,0,0,0.0,54.409240819147435,-2.839754328541858
903,46,45379,6,1,113.31193279395173,38.41186832236646,6.228952117637559
904,21,89664,2,1,40.26966128285972,49.130540004975465,1.7829443148703044
905,27,57766,13,1,188.1177353322711,27.292542481327196,14.65367726141823
906,34,98099,5,1,53.04433292392628,59.46313405394233,4.79198154455061
907,27,66060,1,0,0.0,76.47370708326157,-2.5164177533108703
908,34,99122,8,1,93.19457483929467,91.88313301864942,7.4977643307151185
909,37,46087,0,0,0.0,51.367522199996586,-1.94432443588665
910,41,78868,5,1,163.03932063162003,61.823062111957796,5.1591590931131215
911,22,53225,5,1,102.13702769917322,23.290614906387663,7.868354073040653
912,51,36643,4,0,0.0,72.54101489458382,0.5211495115354436
913,23,66727,12,1,68.09778118749334,61.64342757086159,10.399554529200193
914,19,41005,4,1,111.64040933375396,42.7409983257315,2.894614092433006
915,30,95697,0,0,0.0,68.55771200433514,-0.7632621908264227
916,60,46029,9,1,130.09802161628255,46.182858850319874,10.480251328210489
917,60,44226,11,1,121.83451517920626,43.12962225478165,10.652911164877224
918,65,93646,4,1,148.64641694880638,57.13002388141237,4.831605451440891
919,28,90603,1,0,0.0,34.049682502545224,-0.25154608746355267
920,68,58731,6,1,184.20582099820803,65.32437146599922,6.459848690835875
921,64,98926,2,1,190.29361125238964,34.16015282109735,3.55559526175543
922,40,35997,12,1,64.04880746426616,34.249178152652206,10.535400900525824
923,33,85506,14,1,43.68175519508383,36.354653173874986,15.56271623961303
924,48,108229,3,1,74.40980608936073,61.39250056274183,3.104745537455137
925,28,79815,2,1,181.11533109793663,40.748369577204386,4.090920480964505
926,33,72092,2,0,0.0,29.780063234492467,1.597160199846053
927,25,92539,3,1,174.67849119268567,40.91480000096303,3.762489310324198
928,21,96077,4,1,39.803189802957846,49.519364439792696,3.91878753664294
929,57,51817,0,0,0.0,32.285412745034215,-0.19242452408115793
930,21,67861,3,1,96.20444492314148,32.72478336448485,3.51786085645138
931,42,43428,11,1,21.675852337223663,81.66944501149376,12.073614938449808
932,20,73934,11,1,99.63087333467485,37.091518942791694,8.50087017615199
933,49,40258,10,1,28.292450541584167,45.1543644684049,12.867267217635757
934,20,87775,7,1,117.89802580900115,44.49144498801071,3.280673918900403
935,44,111580,9,1,80.93972493866923,43.67964788344337,7.630375780522208
936,46,35469,6,1,105.21828804692878,59.32020109953653,5.8114618584701985
937,49,58854,8,1,130.37066493376108,64.22214425708074,8.824711938171896
938,67,36256,4,0,0.0,45.41068352702612,7.152345055482757
939,68,106256,12,1,139.14228376494714,31.452825701114765,8.283417023549784
940,36,63937,14,1,98.12879632607252,69.11660341773356,12.98461174322058
941,38,31651,9,1,167.49701366066571,48.56988363204976,4.746333024401469
942,22,80288,3,1,183.0047847631638,75.95482722285753,3.0632439478204954
943,35,114730,7,1,41.5567939577955,16.31621153652256,7.543367169000061
944,45,55051,8,1,115.74793595950246,52.931048319249804,11.181591484342505
945,59,57386,12,1,71.21215275363994,78.77909500814312,12.241269521786908
946,39,105054,6,1,28.471015617850533,44.70103796842763,8.08805025888476
947,38,46184,13,1,140.33840512051736,46.61759864998046,14.167674163078118
948,23,63787,6,1,175.2987399426606,54.43267537385508,5.1295036059896635
949,18,51621,4,1,49.32247780593093,41.61806271672564,1.1820785064159214
950,22,105564,3,1,166.2344583723021,45.31892101920901,3.5500045965836216
951,58,107984,13,1,173.61123203664948,44.932773587128956,10.015795965709273
952,29,89792,9,1,184.58127967996703,40.5886889836044,11.590414145339288
953,43,75253,0,0,0.0,68.43284825300839,-0.32412420407364784
954,63,64051,9,1,182.71155173418006,56.916170484446525,11.390354823022832
955,51,79811,9,1,77.7192958525578,53.75942348154953,8.039571131735201
956,66,60447,6,1,119.42084242199051,62.12856510335175,6.537701572801984
957,31,113930,0,0,0.0,46.034662501948,0.41869771466937755
958,43,60254,0,0,0.0,38.38694272470649,-0.0900882360218479
959,62,114045,4,1,149.66717829179652,40.960635430781636,3.134680973206816
960,44,87418,12,1,100.00639603600239,50.02674561656913,12.78491203694104
961,26,44472,8,1,66.13262756645916,34.11182437440647,6.147673473033583
962,43,33471,5,1,54.27442928448384,42.49608475119987,2.5811293420818826
963,64,38329,2,0,0.0,42.25825037192848,4.485653786653655
964,39,64865,12,1,20.072277924561178,81.86834344743521,13.4543359777842
965,64,76850,2,1,165.06041045543375,8.392775900991246,2.1317832172044797
966,47,84220,6,1,34.26492910338719,47.3057041789155,9.330284765087562
967,60,36397,5,1,54.4681306834615,75.88540689222157,4.464468962550311
968,65,65525,8,1,89.52255115383613,51.82766696198681,10.64540643997796
969,34,83072,5,1,107.27457314889865,61.30126210131639,5.351148169851644
970,43,113820,4,1,83.89912084650953,51.497394726496516,1.9504984998472197
971,53,114530,9,1,77.7281896971729,39.989999281752795,12.6960803835417
972,18,53284,6,1,193.5048821731739,16.3712609823663,7.98142169324817
973,25,91330,0,1,135.48434262381096,53.081835305544544,-0.2420420620191286
974,66,113369,11,1,24.21793196612988,38.36590093096413,12.454342519067898
975,52,55122,6,1,97.43166351997637,37.994968907520445,5.192593132004187
976,69,100553,2,0,0.0,42.51519116031332,3.658298070119084
977,32,111906,13,1,74.26211355392023,76.17292109935241,8.217842869432081
978,64,92812,8,1,37.02014205938988,86.0725631338096,5.960397332610812
979,39,37999,14,1,156.5092588861852,53.25811906292601,15.958519488573925
980,31,52436,5,1,129.08248974849462,43.02849164132408,4.500688923562161
981,43,72963,8,1,122.6562514087707,32.34160373823184,8.415084589777484
982,45,32096,12,1,29.64378072933343,57.02810242319104,9.30642867576913
983,40,55279,14,1,45.28982176319312,76.74358400097717,17.695733991404207
984,31,56201,4,0,0.0,46.28989419462265,6.381059287435353
985,41,49715,6,1,57.40829146259045,14.315059388701634,5.59862956324934
986,19,59309,12,1,110.73261435471638,60.05074507723286,11.190608286273347
987,62,45078,13,1,118.07870348529082,64.78099567175074,15.059208722839386
988,43,86614,3,1,71.03129424876909,26.21231539421229,6.964940900337855
989,31,35105,14,1,190.71652799746872,52.64726275494429,15.907520511622707
990,68,32839,6,1,171.64353923040352,56.768390242041484,10.343605334793203
991,24,98920,12,1,150.02723137390373,48.903390469865926,10.155297341876164
992,20,73619,0,0,0.0,38.13843621371969,-1.6387736609975814
993,64,72821,6,1,39.103403475623495,65.23905835345334,3.6221177638933026
994,40,43493,7,1,108.70064225569203,43.94930381046976,7.883521299298959
995,63,47069,4,1,48.928402854377424,27.72220755950102,4.35120709960874
996,60,37531,1,0,0.0,19.257882714954786,0.6960977530560283
997,64,67051,4,1,48.5336421249337,68.91274279998964,5.618517256246597
998,62,37736,5,1,107.74421038351532,59.249959647066774,7.464657210429328
999,35,37710,11,1,85.54179023147097,51.319603206937536,7.9486751814263155
1000,55,97155,1,0,0.0,43.39588044723795,-0.19394405580223095
1001,52,43975,13,1,43.22655360009648,42.06502378695309,14.64028718824612
1002,68,92424,5,1,97.45695704763037,33.863950273375835,4.064522632282836
1003,32,75603,5,1,69.44690590528586,43.52816533160173,3.403587847283692
1004,42,53252,0,0,0.0,18.198691773197385,2.0370748553007894
1005,54,110797,13,1,27.305428184245116,38.95904519797229,10.42099986055204
1006,45,31431,0,0,0.0,45.335937254733594,-0.60315961558221
1007,27,104603,13,1,169.93894493954008,59.14820070785628,13.657288051609617
1008,56,67481,10,1,73.56272895934679,49.401103049399545,8.852360172179763
1009,34,39557,9,1,162.07231784187886,61.92384670813338,10.56631131202635
1010,56,104971,2,1,25.61844086097456,70.23702657670144,0.862246049605262
1011,39,30162,13,1,194.03579905281086,65.87255140736153,15.817238986891839
1012,43,64742,9,1,114.78708966616207,57.05764771067835,8.748507405008455
1013,61,49675,9,1,74.59058469178015,50.17794018771176,10.342540273410707
1014,42,103997,14,1,85.26497826704187,35.28817987379661,15.492047905965633
1015,34,47015,11,1,31.952963622889527,61.09916077068974,9.744919994511854
1016,30,80057,2,0,0.0,75.19621073332294,-2.1069730973117773
1017,37,62591,3,1,27.072550127124643,55.131590594756275,3.72151150932767
1018,42,39833,1,0,0.0,78.75888722639185,1.144576694249739
1019,21,37896,8,1,99.69246698716249,27.116424379083742,9.111652055150255
1020,27,62972,9,1,190.80491927396872,32.68754922830688,8.546945055234325
1021,20,79733,11,1,64.27995325522312,62.82802261622394,10.139144602398568
1022,58,71800,10,1,115.77562830884204,53.96435315229876,14.016946021963399
1023,62,35347,13,1,106.82411754489553,69.70673264857712,10.055291876978444
1024,35,89063,6,1,146.51595992901824,49.767925389098906,7.467900956728477
1025,64,32643,6,0,0.0,36.98036866207502,4.850796283633218
1026,53,70785,14,1,54.88204340420387,46.79610136692436,13.328442764519156
1027,64,48681,5,0,0.0,27.00974043614399,4.365794334852069
1028,39,80026,14,1,152.86713587150413,33.07113990354448,12.393131451657485
1029,51,45892,2,0,0.0,64.58665996877015,3.142448420472479
1030,64,77299,5,1,123.2285175003758,63.09181121704415,7.7812871918999145
1031,25,47073,14,1,58.74388769017167,55.44506427209115,14.940027322493323
1032,57,60682,13,1,175.0924910151161,24.18383718559296,13.20676399242419
1033,66,44289,11,1,189.59338180813492,44.62394636730667,9.027119001801507
1034,61,37927,7,1,113.32873548960328,31.62500167009924,8.033650531648902
1035,36,78330,7,1,83.41559915765208,67.64799880681647,11.312699263458597
1036,59,96707,10,1,62.130399503149846,41.24416799656098,9.238610752409816
1037,58,107454,12,1,28.96058027414788,33.71378433827676,11.248032841296268
1038,54,95428,8,1,68.33001371554917,50.44694247682137,6.877821738038005
1039,23,80601,14,1,137.76244039015722,40.39768314748082,13.02117153101116
1040,69,107465,0,0,0.0,72.2561586530556,-5.490599107344769
1041,43,32539,13,1,189.92743009056693,38.97783653698714,13.810070771711425
1042,51,52669,0,0,0.0,29.011576111630532,-1.6911043527092275
1043,62,100968,2,1,144.895401619111,17.706297263637268,-1.2205262375836003
1044,23,50644,2,0,0.0,49.538202463798775,3.506379899465098
1045,54,48745,9,1,112.2637188663581,41.5710482921311,6.835964429916128
1046,50,58228,7,1,68.19937662874115,28.566430902324097,6.322661892232484
1047,39,64521,14,1,101.89113983155994,67.83839691883678,16.932884782377158
1048,38,56928,9,1,104.7412994622873,60.00867721143863,6.181568403950973
1049,23,48322,0,0,0.0,49.57673181594156,-3.065196469195524
1050,23,87714,12,1,189.3151998535005,70.464893662563,12.538612379124677
1051,65,117896,1,1,79.27782994685077,59.9380405009792,3.298974728020737
1052,21,92292,1,1,27.59608434463372,37.65716147722351,-2.148683435463926
1053,47,59055,2,1,109.33312259011515,34.411697540138505,2.815379473674354
1054,28,72891,12,1,118.00303978685035,62.26972316680792,13.161999079923383
1055,47,111912,5,1,50.31929920374475,55.945504347010264,0.8816790326153594
1056,48,36588,0,0,0.0,52.54621651955993,1.5970026758144404
1057,41,36304,1,0,0.0,37.30253295696639,2.753211759684359
1058,26,37345,12,1,190.23944906152298,59.11921350508631,11.376428853487951
1059,20,59300,14,1,55.47908698825739,38.667516752990764,16.504692724596016
1060,68,54259,12,1,177.56538318213694,48.47020018109483,14.27291114864969
1061,48,118553,0,1,146.80885455410325,71.7041621958047,0.2062358514344097
1062,57,45352,4,1,101.69238148524408,40.087486462847814,3.097109219350133
1063,54,63365,12,1,117.30997897845123,26.405161143907087,10.054344214834085
1064,53,49446,12,1,172.92803149684246,34.21179212194834,11.924872981267617
1065,41,32336,6,1,106.42428913490717,64.91448240031434,7.139517839408358
1066,48,92032,7,1,87.17732643892283,53.82096706070314,6.351646277918718
1067,23,105415,9,1,108.78454874467745,48.066839319668695,4.60499798947594
1068,19,37521,0,0,0.0,42.36359292032646,2.5374277891531407
1069,37,101707,6,1,54.033977680102794,57.28039861329785,6.380446443689787
1070,45,53481,12,1,182.16339144805832,37.26342723514665,11.240751006646333
1071,28,48474,4,1,141.3536507893305,54.58498352963894,5.714316776846577
1072,21,76760,9,1,133.98840512074798,39.031181467805645,12.049277192965512
1073,32,85718,0,0,0.0,36.53510922087419,-5.603823138975783
1074,23,74629,2,1,128.75130887106653,40.437688477624825,2.868527299844143
1075,66,75232,6,1,41.77291920292862,44.36888830274057,3.1467015783793055
1076,47,116544,9,1,34.16558153517183,49.26755246099445,9.998221013597883
1077,55,97169,0,0,0.0,53.53183692666671,0.2558544047491585
1078,68,80669,6,1,92.5013961283691,-5.32547937142666,7.2714530528811
1079,19,108021,4,1,125.98584862812018,37.88524163379853,3.0015047710106897
1080,32,99184,0,1,36.059990250302945,44.126450339659414,-3.746480223638304
1081,28,77945,0,0,0.0,72.57593057912496,-0.9007363825133362
1082,25,43140,13,1,51.46160870812844,33.79996087426802,13.813695270279567
1083,43,113457,0,0,0.0,52.441949271498686,2.0307846573504467
1084,68,44357,10,1,121.00703823833139,72.42545464603756,7.65633739905495
1085,62,98673,8,1,143.7386349693561,30.305472050790907,10.054120853746035
1086,61,95633,10,1,78.57529052286941,55.90962838796604,8.704255420706957
1087,22,106943,12,1,37.05300466028194,37.965922490982194,12.724899763189054
1088,23,108258,2,1,195.65675530103658,42.43049386566148,0.9802120942687345
1089,43,42924,14,1,71.52662636897298,37.95333749070028,14.364341255424204
1090,21,99286,12,1,96.28547333124335,39.022140373761715,13.78375526914055
1091,36,104071,4,1,136.9755059064635,90.8286822185974,1.5459718454229283
1092,37,87326,10,1,24.44551358350003,62.666838081074985,8.640188206506338
1093,50,60651,9,1,165.84664349311166,66.52606792679313,9.369925174684173
1094,37,100202,11,1,116.58407420515165,57.37990230254744,15.803167322060705
1095,66,78777,8,1,70.07909367238798,25.906148173970628,6.273620575666344
1096,29,46994,5,1,31.089437352644467,55.924369554849605,9.080267771993839
1097,64,97263,11,1,49.24971478539946,66.0939442176102,15.008846607350343
1098,18,89634,8,1,181.10609459361865,37.19900788941333,7.805377698596818
1099,43,40800,7,1,143.4843603084604,64.4799000074169,6.403694947600199
1100,31,67823,7,1,64.98230989464017,60.56504314781118,5.6158696026706165
1101,55,93878,0,0,0.0,77.78060067220505,-0.1364050606653382
1102,54,48708,12,1,144.31075622959452,43.73325481229572,9.186561134880884
1103,28,42819,8,1,123.03339067419772,33.535835265864094,7.847521965358805
1104,53,104905,5,1,92.8135144024823,44.575578359411814,7.993760547701712
1105,30,93870,8,1,85.45006085421149,71.53356489745435,6.777829875046565
1106,60,39283,2,0,0.0,22.573911787370555,1.5185513920218985
1107,20,60573,11,1,140.53002617675315,18.974364268534515,7.597719051465516
1108,50,108707,2,1,194.7202450028967,51.3409291839742,2.748124176262087
1109,23,60933,5,1,51.62874425062866,43.36116060838766,5.528963369902748
1110,67,35774,8,1,127.48099160279061,50.11591839763527,8.127404719531542
1111,27,102055,6,1,96.35331003427572,64.17967656853799,5.566345899555714
1112,22,40983,13,1,100.40396991403968,41.711459808217214,12.414484162455091
1113,40,48133,12,1,65.74651042300658,21.90491253604069,13.003800467401344
1114,27,44939,2,0,0.0,80.66722335799916,1.9423667968227534
1115,61,30781,2,0,0.0,35.04157568841836,2.6299437431106645
1116,19,86700,1,0,0.0,34.114443169818536,1.429965634909096
1117,30,57624,8,1,74.85696430351864,66.55580020583895,10.246854574191524
1118,57,36823,12,1,52.72552382005095,44.23266318437723,13.353988194750109
1119,19,48489,14,1,35.46386987650769,49.04915221947784,14.38572368630038
1120,37,69961,2,0,0.0,57.24185186090477,5.036844061304359
1121,18,59118,10,1,55.32217070381401,66.25374654664994,10.840537058113123
1122,54,111816,4,1,144.21356375398358,44.998089602273424,6.609925377580838
1123,26,52263,13,1,90.2677602884517,72.79928008871448,14.213885216773276
1124,34,43565,13,1,94.83946417813726,17.963002268977917,9.316161842136914
1125,26,50354,8,1,104.45194929669891,61.39680855429616,10.609669526638658
1126,28,72951,7,1,86.18753146295778,37.40708662973514,7.270352482685338
1127,32,53648,1,0,0.0,70.58406974911986,0.8960904581984441
1128,41,80729,2,0,0.0,52.130667182458176,2.562696694979154
1129,55,71971,1,0,0.0,39.90642001985898,0.3100336760858652
1130,52,48658,7,1,139.84119226439677,59.942616395324485,7.45405772077789
1131,47,51253,5,1,71.52037530319899,63.39782520810877,3.816247867313815
1132,48,94166,5,1,102.81847278038383,59.62841184287957,7.54854451746874
1133,66,78563,11,1,54.82050104214875,34.554556405504094,10.7728237727579
1134,22,56390,14,1,57.86697467537044,42.739743145668726,13.234832314555133
1135,61,118664,8,1,24.148475913189333,49.93890744317847,6.150148368561452
1136,67,81578,7,1,181.41437898339402,49.381105210249096,7.537551578297283
1137,31,109025,3,1,57.92719971348312,61.24618213157522,3.374214200250184
1138,28,62658,14,1,60.956097848563395,19.776481512400878,14.776849227355013
1139,26,36852,11,1,70.32825787612373,55.01490581830255,8.945496224989743
1140,51,32551,3,0,0.0,45.6502796834504,-0.2023623976231459
1141,29,101947,8,1,135.0673189726453,37.42249075424071,9.25118260501312
1142,52,91001,0,0,0.0,38.86269833345601,2.969283723753015
1143,52,79159,12,1,44.15643673874305,46.78193503223055,9.947292755220207
1144,18,81707,1,0,0.0,-4.0162765668927705,4.178882567123397
1145,57,63243,1,0,0.0,39.48065643812675,1.5678221174727618
1146,39,51800,12,1,147.43060880621402,36.8627776303056,11.98587419089834
1147,46,105939,12,1,120.33645404062557,57.991748139839366,11.204902606908444
1148,25,87828,5,1,66.08381115107235,37.91709976234219,2.2309639611500067
1149,28,37239,14,1,137.14903108807906,46.77329299744265,15.9754570318492
1150,58,36710,3,0,0.0,73.13414941491953,1.4487872771247938
1151,54,51384,12,1,116.55386895440547,64.91527279723135,10.4403866485248
1152,31,51038,10,1,98.68665890810624,63.53407099915179,11.98385261977391
1153,47,70846,9,1,68.21724490713933,42.501913543837226,5.234033106656547
1154,52,117983,12,1,128.72089959311,58.145484189344785,8.952804378663666
1155,38,97821,2,1,176.84004662125085,46.49153299319609,1.9637315129838364
1156,54,67991,2,0,0.0,47.058601839845934,2.586568858009704
1157,22,109057,2,1,129.3972983738164,56.14528015619825,2.9694692959378477
1158,36,36971,5,0,0.0,41.04509617368601,4.396403013207494
1159,31,59139,13,1,60.53727803891629,72.39504656664805,18.06073933728338
1160,43,115445,7,1,66.27729609112012,47.59804790603094,6.5442148824683315
1161,21,107067,10,1,106.30189606695782,59.27540849389497,9.538427695794557
1162,42,110257,6,1,86.10998623052767,71.83400718885947,4.406026662372245
1163,62,114742,13,1,184.48661407248997,65.47480661862762,13.247813633042142
1164,59,67711,3,1,86.29318417802772,28.866213459642132,4.2299224640935496
1165,42,36530,10,1,87.22002640617839,56.67343842514826,12.40715610906692
1166,35,41116,11,1,89.03621223811585,62.760790916909706,8.021431471119564
1167,57,95794,3,1,170.59163786617844,63.37794533241123,2.5080093232885985
1168,25,30282,10,1,137.14189775244233,33.30057748828053,10.893407221618288
1169,56,109473,9,1,130.5503930574007,40.14447144474014,10.174115069189071
1170,57,31898,14,1,80.1457440290952,64.91837353612432,14.013097315609079
1171,31,34135,10,1,167.2227518298391,38.57359443976031,11.084847939064204
1172,49,36629,10,1,26.905495044026203,45.504559150035284,8.3820722141484
1173,68,115120,13,1,176.74349102086038,73.63813714252954,16.115810864636714
1174,55,119087,10,1,112.29498196290733,49.283011244228156,11.985256205958859
1175,50,95031,1,1,91.6850422754143,39.09838793249236,-1.6898555741303447
1176,40,63380,13,1,109.49011052918343,36.83573964705642,10.84979390376649
1177,32,47071,0,0,0.0,54.99078994377782,-2.0938435002138123
1178,50,50074,8,1,22.297776773221525,30.002779872841867,9.355939941793057
1179,42,97843,11,1,176.87933416248458,46.289960541553725,8.430544467165065
1180,34,69901,14,1,100.41311455605072,54.99845802485033,13.337951331583838
1181,50,41205,11,1,81.73397354601407,69.48724730821502,11.909408792833549
1182,64,85661,1,0,0.0,60.01322120554994,0.8676681309071306
1183,19,35906,12,1,99.10376738451959,39.28902323026732,12.517775031425412
1184,31,32591,7,1,109.33809883118819,67.6762897634558,4.8683945773024835
1185,57,92987,14,1,92.656405008826,45.50727443678784,15.189708746794489
1186,57,93370,8,1,142.15881688884147,31.464454669258867,6.773576215048007
1187,68,110685,3,1,95.76137517666068,47.41937961101791,2.3507606512041175
1188,56,84400,7,1,193.0551640123832,71.57253801718554,7.475463455811973
1189,68,55150,8,1,127.86995320824653,52.478600750973875,8.206156443061696
1190,23,61852,9,1,165.3460284173436,50.1878279649468,9.047960038031185
1191,23,72870,9,1,39.68406255970619,74.5581746705428,7.498746356046489
1192,20,82756,4,1,91.51243273026303,28.529677294183593,3.400901177601616
1193,24,86481,12,1,80.63258626048749,30.716013289208416,12.004367181674072
1194,68,31283,13,1,122.50682986458652,25.76230293549752,10.24982953366583
1195,25,63691,6,1,175.00043361105662,55.58972279720083,5.074934067373242
1196,59,31125,9,1,34.1008791971612,52.49739690672687,9.775359758065694
1197,69,97065,3,1,33.06346364804794,73.14104550919664,0.44512679230931473
1198,32,56170,0,0,0.0,53.652126157051555,2.3131633031884795
1199,64,38438,2,0,0.0,43.93764260781046,4.539226525199686
1200,46,50095,4,1,140.37558580096646,50.026923093171604,1.5096988480798288
1201,50,46154,2,0,0.0,51.76561127691437,4.715239266100278
1202,69,38004,11,1,169.9208470797013,24.923580900077493,10.712836822575731
