activity_id,customer_id,activity_date,session_length_min,pages_viewed,cart_additions,promo_clicked,coupon_shown,coupon_redeemed,support_chat_started,refund_requested,shipping_delay_flag,device_type,campaign_id,event_source,event_batch_id
3990,1008,2026-01-22,3.3,1,1,0,1,0,0,0,0,mobile,C1,site,B884
3989,1008,2026-01-30,10.4,10,0,0,1,0,0,0,0,desktop,C5,site,B314
3993,1008,2026-02-06,4.5,9,0,0,1,0,0,0,1,mobile,C1,ad,B600
3994,1009,2026-01-14,13.1,13,1,0,0,0,0,0,0,mobile,C1,push,B253
3996,1009,2026-02-21,14.2,9,2,0,0,0,0,0,1,mobile,C3,email,B780
3995,1009,2026-03-19,8.9,4,2,0,1,0,0,0,0,mobile,C5,site,B739
3997,1009,2026-03-24,3.9,6,2,0,0,0,1,0,0,mobile,C3,site,B310
4001,1010,2026-01-02,16.4,10,1,0,0,0,0,0,0,tablet,C3,site,B698
4003,1010,2026-01-23,9.0,11,5,0,0,0,0,0,0,desktop,C2,ad,B342
4000,1010,2026-01-27,13.8,11,0,0,0,0,0,0,0,tablet,C3,site,B253
3999,1010,2026-02-12,9.8,9,0,0,1,0,0,0,0,desktop,C3,email,B424
3998,1010,2026-03-04,8.3,5,1,0,0,0,0,0,0,mobile,C1,push,B817
4002,1010,2026-03-24,12.2,4,0,0,0,0,0,0,0,tablet,C3,site,B613
4006,1011,2026-01-29,2.2,2,1,0,0,0,0,0,0,mobile,C2,email,B986
4005,1011,2026-03-09,1.0,10,0,0,0,0,0,0,0,desktop,C3,email,B853
4004,1011,2026-03-20,10.3,11,0,1,0,0,0,0,0,desktop,C1,email,B990
4010,1012,2026-01-17,25.2,14,1,0,0,0,0,0,0,desktop,C4,site,B319
4008,1012,2026-01-28,7.7,8,0,0,0,0,0,0,0,mobile,C2,site,B498
4009,1012,2026-02-04,3.6,11,2,0,1,0,0,1,0,mobile,C5,ad,B734
4014,1012,2026-02-16,11.2,15,1,0,0,0,1,0,0,mobile,C5,site,B901
4012,1012,2026-02-19,14.3,9,2,0,1,0,1,0,0,mobile,C1,site,B179
4011,1012,2026-03-19,8.3,6,1,0,1,1,0,0,0,desktop,C3,site,B428
4013,1012,2026-03-19,8.8,10,0,0,0,0,0,0,0,mobile,C4,push,B968
4007,1012,2026-03-24,5.9,9,1,0,1,1,0,0,1,mobile,C5,site,B262
4017,1013,2026-01-17,12.6,12,0,0,0,0,1,0,0,tablet,C1,push,B218
4015,1013,2026-01-28,12.4,10,0,0,0,0,0,0,0,mobile,C2,ad,B773
4016,1013,2026-03-09,13.7,8,1,0,0,0,0,0,0,tablet,C4,ad,B822
4018,1014,2026-01-17,8.4,10,1,0,0,0,0,1,0,mobile,C1,site,B524
4019,1014,2026-01-17,8.8,13,1,1,1,0,0,0,0,mobile,C2,site,B404
4024,1015,2026-01-10,9.5,8,1,0,1,0,0,0,0,desktop,C1,site,B572
4025,1015,2026-01-11,11.2,12,2,1,0,0,0,0,0,tablet,C3,site,B665
4020,1015,2026-01-21,7.3,12,1,0,0,0,0,0,0,desktop,C5,email,B965
4023,1015,2026-01-26,15.5,14,2,0,1,0,0,0,0,mobile,C1,push,B909
4022,1015,2026-03-20,3.0,10,0,0,0,0,0,1,0,mobile,C1,ad,B838
4021,1015,2026-03-23,10.3,7,0,1,0,0,0,0,0,mobile,C2,site,B477
4027,1016,2026-01-01,11.2,12,1,0,0,0,0,0,0,tablet,C4,site,B407
4030,1016,2026-01-22,17.3,9,3,0,0,0,1,0,0,mobile,C4,push,B108
4026,1016,2026-02-04,6.5,10,0,1,0,0,0,0,0,mobile,C4,email,B149
4028,1016,2026-03-08,11.8,10,1,0,0,0,0,0,0,tablet,C1,site,B528
4029,1016,2026-03-21,11.9,10,2,1,0,0,0,1,0,mobile,C4,email,B965
4034,1017,2026-01-08,8.1,7,1,0,1,0,0,0,0,desktop,C1,email,B304
4033,1017,2026-01-24,10.8,8,3,0,0,0,0,0,0,desktop,C5,ad,B587
4031,1017,2026-02-03,12.4,10,1,0,0,0,0,0,0,tablet,C3,site,B993
4032,1017,2026-03-11,7.0,10,1,1,0,0,0,0,0,mobile,C1,email,B292
4035,1017,2026-03-27,8.3,12,0,0,0,1,0,0,0,desktop,C2,site,B510
4041,1018,2026-01-17,8.0,13,3,0,1,0,0,0,0,mobile,C3,site,B858
4040,1018,2026-01-23,6.1,9,2,0,0,0,1,0,0,desktop,C2,site,B915
4037,1018,2026-02-08,6.1,12,0,0,0,1,0,0,0,mobile,C3,site,B936
4036,1018,2026-02-10,12.1,8,2,0,0,0,0,0,0,mobile,C1,site,B644
4039,1018,2026-02-11,9.7,7,0,0,1,1,0,0,0,mobile,C1,ad,B296
4038,1018,2026-03-22,6.9,7,0,1,0,0,0,0,0,mobile,C1,email,B714
4042,1019,2026-01-02,12.1,7,1,0,1,0,0,0,0,desktop,C4,email,B405
4043,1019,2026-01-15,9.1,8,2,0,0,0,1,0,0,mobile,C4,email,B777
4045,1019,2026-03-09,10.4,9,2,1,0,0,0,0,0,mobile,C1,push,B801
4046,1019,2026-03-28,15.0,5,0,0,0,0,0,0,0,mobile,C5,site,B662
4044,1019,2026-03-30,13.8,13,1,0,0,0,0,0,0,mobile,C1,site,B179
4047,1020,2026-01-07,14.1,10,0,0,0,0,0,0,0,mobile,C1,site,B670
4048,1020,2026-03-06,10.7,9,0,1,1,1,0,0,0,desktop,C2,site,B151
4049,1020,2026-03-06,7.6,10,0,0,0,0,0,0,0,mobile,C5,email,B284
4051,1021,2025-12-31,4.9,7,1,0,0,0,0,0,0,mobile,C5,ad,B836
4050,1021,2026-01-06,6.6,12,2,0,1,0,0,0,0,desktop,C2,site,B696
4053,1021,2026-02-28,12.4,9,2,0,1,1,0,0,0,desktop,C3,email,B976
4052,1021,2026-03-25,5.4,6,0,0,0,0,0,0,0,mobile,C2,site,B514
4056,1022,2026-01-06,15.0,7,2,1,1,0,0,0,0,tablet,C4,site,B143
4054,1022,2026-01-24,3.6,4,3,0,1,0,0,0,0,mobile,C4,site,B821
4055,1022,2026-03-08,8.3,9,2,0,0,0,0,0,0,mobile,C1,site,B134
4058,1023,2026-01-13,7.7,7,4,0,0,0,0,0,0,mobile,C2,ad,B546
4057,1023,2026-02-24,12.4,11,2,1,1,0,0,0,0,mobile,C1,site,B589
4061,1024,2026-01-25,14.5,10,1,1,0,0,0,0,0,desktop,C1,site,B702
4060,1024,2026-02-24,8.4,7,4,0,1,0,0,0,1,desktop,C4,site,B679
4059,1024,2026-03-07,12.1,7,2,0,1,0,0,0,0,tablet,C5,site,B542
4063,1025,2026-02-07,1.0,9,2,0,0,0,0,0,0,desktop,C4,site,B586
4066,1025,2026-02-13,11.7,10,1,0,1,1,0,0,0,tablet,C3,email,B588
4064,1025,2026-02-23,10.9,7,2,0,0,0,0,0,0,mobile,C5,site,B730
4062,1025,2026-02-24,1.9,7,4,1,1,0,1,1,0,mobile,C5,push,B899
4065,1025,2026-03-17,1.0,10,3,0,1,0,0,0,0,tablet,C3,email,B298
4067,1026,2026-02-10,4.6,5,0,1,0,0,0,0,0,mobile,C1,site,B116
4068,1026,2026-03-09,5.8,9,0,1,1,0,0,0,0,mobile,C1,site,B389
4070,1026,2026-03-20,1.0,4,0,0,0,0,0,0,0,mobile,C1,ad,B615
4069,1026,2026-03-27,5.0,6,3,0,0,0,0,0,0,tablet,C5,push,B540
4071,1027,2026-01-14,22.6,8,2,0,0,0,0,0,0,mobile,C3,site,B732
4072,1027,2026-02-23,1.0,16,2,1,0,0,0,0,0,mobile,C2,site,B538
4074,1027,2026-02-28,9.6,5,2,0,0,0,0,0,0,mobile,C4,site,B477
4073,1027,2026-03-29,8.2,7,0,0,1,0,0,0,0,mobile,C2,site,B603
4075,1028,2026-03-16,6.3,8,3,1,0,0,0,0,0,mobile,C3,push,B258
4076,1029,2026-01-24,8.5,9,0,0,1,0,0,0,0,tablet,C3,site,B360
4079,1029,2026-01-24,7.1,7,0,1,0,0,0,0,0,mobile,C1,site,B785
4078,1029,2026-01-27,10.5,8,1,0,0,0,0,1,0,tablet,C3,site,B404
4080,1029,2026-01-28,2.0,11,1,0,0,0,0,0,0,mobile,C5,site,B156
4077,1029,2026-03-01,12.6,10,1,0,0,0,0,0,0,desktop,C1,ad,B678
4084,1030,2026-01-07,6.4,10,1,1,0,0,0,0,0,desktop,C5,site,B157
4082,1030,2026-01-18,8.0,8,0,1,0,0,0,0,0,mobile,C1,email,B934
4083,1030,2026-01-20,9.5,14,1,0,0,0,0,0,0,desktop,C2,site,B769
4081,1030,2026-01-24,8.4,7,2,0,0,0,0,0,0,tablet,C5,ad,B683
4085,1030,2026-02-11,10.6,9,1,0,0,0,0,0,0,mobile,C4,ad,B634
4086,1031,2026-01-23,5.3,12,0,0,0,0,0,0,1,mobile,C3,site,B560
4090,1032,2026-01-24,1.9,5,1,0,0,0,1,1,0,mobile,C4,email,B703
4089,1032,2026-01-30,19.4,8,0,1,0,0,0,0,1,mobile,C1,email,B369
4088,1032,2026-02-03,15.6,10,0,0,0,0,0,0,1,tablet,C3,email,B585
4087,1032,2026-02-26,7.3,12,1,0,0,0,0,0,0,mobile,C2,site,B767
4093,1033,2026-02-06,3.4,8,0,0,1,0,1,0,0,tablet,C4,ad,B811
4092,1033,2026-02-19,12.2,11,0,0,1,0,0,0,0,mobile,C1,email,B484
4094,1033,2026-03-13,11.8,7,0,0,1,0,0,0,0,mobile,C2,ad,B576
4091,1033,2026-03-26,6.2,4,0,0,0,0,1,0,0,desktop,C1,site,B503
4095,1034,2026-02-24,10.1,13,1,0,0,0,0,0,0,desktop,C2,site,B743
4097,1035,2026-01-26,13.7,13,1,0,0,0,0,0,0,mobile,C4,site,B279
4096,1035,2026-02-06,8.8,8,3,0,1,0,0,0,0,desktop,C5,ad,B578
4100,1036,2026-01-08,12.4,8,0,0,0,0,1,0,0,mobile,C5,ad,B261
4099,1036,2026-02-07,6.6,3,2,0,0,1,0,0,0,desktop,C2,email,B322
4101,1036,2026-02-08,10.0,11,1,0,0,1,0,0,0,mobile,C4,site,B433
4098,1036,2026-02-13,15.1,11,1,0,1,0,0,0,0,mobile,C3,site,B609
4102,1036,2026-03-09,7.6,7,0,0,0,0,0,0,0,tablet,C3,push,B603
4103,1037,2026-02-19,12.0,8,1,0,0,0,0,0,0,desktop,C2,site,B962
4104,1038,2026-01-10,13.0,8,4,1,1,1,0,0,0,desktop,C2,email,B446
4105,1039,2026-01-14,12.2,10,0,0,0,0,0,0,0,desktop,C1,ad,B592
4109,1039,2026-01-14,10.7,3,0,0,0,0,0,0,0,mobile,C1,site,B631
4108,1039,2026-01-27,7.9,8,1,0,0,0,0,0,1,mobile,C2,site,B989
4106,1039,2026-03-04,7.6,10,0,0,1,0,0,0,0,mobile,C3,site,B625
4107,1039,2026-03-24,10.6,10,2,0,1,1,0,0,0,mobile,C2,site,B941
4110,1040,2026-01-13,7.0,7,1,0,1,0,0,0,0,mobile,C1,ad,B792
4112,1040,2026-02-07,4.5,5,1,0,1,0,0,0,0,mobile,C2,ad,B433
4111,1040,2026-03-03,11.6,9,1,0,1,0,1,0,0,desktop,C2,site,B633
4113,1041,2025-12-31,9.9,11,2,0,0,0,0,0,0,tablet,C1,ad,B683
4115,1041,2026-01-01,11.0,9,0,0,0,0,0,0,0,desktop,C3,site,B935
4114,1041,2026-01-08,16.2,16,0,0,1,0,0,0,1,mobile,C3,ad,B167
4116,1041,2026-02-06,16.1,12,1,0,0,0,0,0,0,mobile,C5,push,B818
4124,1042,2026-01-20,10.4,5,4,0,1,0,0,0,0,mobile,C2,site,B506
4123,1042,2026-01-26,9.5,13,2,0,1,0,1,0,0,mobile,C5,email,B475
4119,1042,2026-02-06,5.9,7,3,0,1,0,0,0,0,mobile,C4,site,B338
4121,1042,2026-02-13,4.2,9,2,1,1,0,0,1,0,mobile,C4,site,B749
4122,1042,2026-02-23,3.1,11,0,0,1,1,0,0,0,desktop,C3,email,B751
4117,1042,2026-02-24,6.0,12,0,1,0,0,1,0,0,tablet,C3,site,B884
4118,1042,2026-03-07,1.0,8,0,0,0,0,0,0,0,desktop,C3,ad,B635
4120,1042,2026-03-12,5.7,6,4,0,0,0,0,0,0,desktop,C2,email,B366
4126,1043,2026-02-17,14.0,10,4,0,0,1,0,0,0,desktop,C2,site,B799
4125,1043,2026-02-20,1.0,11,3,0,0,0,0,0,1,tablet,C2,push,B404
4128,1044,2026-01-14,5.1,3,0,0,0,0,0,0,0,mobile,C3,ad,B184
4127,1044,2026-01-15,12.7,16,1,0,0,0,0,0,0,mobile,C2,email,B504
4131,1044,2026-01-15,7.5,9,0,1,1,0,0,0,0,tablet,C3,ad,B925
4130,1044,2026-01-31,2.3,11,0,0,0,0,1,0,0,mobile,C2,push,B769
4129,1044,2026-02-21,1.0,6,0,0,1,0,0,0,0,mobile,C2,site,B538
4132,1044,2026-03-19,1.0,10,1,0,0,0,0,0,0,tablet,C4,email,B797
4134,1045,2026-01-17,7.4,8,2,1,0,0,0,0,0,mobile,C4,email,B320
4133,1045,2026-01-27,9.2,12,1,0,0,0,0,0,0,desktop,C3,push,B333
4135,1046,2026-01-23,12.1,10,0,0,1,0,0,0,0,mobile,C5,ad,B394
4136,1046,2026-02-11,8.7,10,1,0,0,1,0,0,0,mobile,C5,site,B595
4137,1046,2026-03-26,14.0,14,3,0,0,0,0,0,0,mobile,C4,site,B917
4138,1047,2026-03-26,1.0,7,2,0,0,0,0,0,1,mobile,C5,email,B356
4139,1048,2026-03-10,12.9,10,0,0,0,0,0,0,0,mobile,C4,email,B585
4140,1048,2026-03-27,8.0,11,1,0,0,0,0,0,0,mobile,C5,site,B144
4144,1049,2026-01-29,13.3,15,1,0,0,0,0,0,1,mobile,C3,site,B565
4142,1049,2026-02-07,11.6,7,1,0,1,0,0,0,0,mobile,C2,push,B984
4145,1049,2026-03-05,4.9,7,1,0,1,0,0,0,0,mobile,C5,site,B368
4141,1049,2026-03-30,9.9,11,3,1,0,0,1,0,0,desktop,C5,push,B908
4143,1049,2026-03-30,14.4,14,0,1,0,0,0,0,0,mobile,C4,site,B851
4152,1050,2026-01-03,8.1,4,6,0,1,0,0,0,0,mobile,C5,site,B783
4148,1050,2026-01-15,8.8,5,2,0,1,0,0,0,0,desktop,C3,site,B254
4150,1050,2026-01-15,1.0,10,0,0,0,0,0,0,0,desktop,C5,site,B117
4146,1050,2026-01-22,11.7,10,2,0,0,0,0,0,0,mobile,C3,ad,B936
4149,1050,2026-01-31,6.1,7,0,0,1,1,0,0,0,mobile,C4,site,B203
4151,1050,2026-02-11,15.7,9,1,0,0,0,0,0,0,tablet,C2,ad,B992
4147,1050,2026-03-22,9.5,7,2,0,0,0,0,0,0,tablet,C2,site,B497
4153,1051,2026-01-31,8.8,8,0,0,0,0,0,0,0,mobile,C2,site,B896
4154,1051,2026-03-13,5.3,11,1,0,0,0,0,1,0,mobile,C2,email,B621
4155,1052,2026-02-11,13.1,5,0,0,0,0,0,0,0,tablet,C4,site,B157
4157,1052,2026-03-15,8.7,8,0,0,0,0,0,0,0,mobile,C1,site,B510
4156,1052,2026-03-20,6.1,7,2,0,0,0,0,0,0,desktop,C5,ad,B192
4158,1053,2026-02-08,8.4,9,0,0,0,0,0,0,0,mobile,C2,ad,B136
4161,1054,2025-12-31,11.1,10,3,0,0,0,0,0,0,mobile,C2,site,B422
4160,1054,2026-01-02,14.2,7,0,0,0,0,0,0,0,desktop,C3,site,B812
4166,1054,2026-01-26,6.7,14,1,0,0,0,0,0,0,mobile,C1,site,B307
4165,1054,2026-02-22,6.8,7,0,1,1,0,1,0,0,desktop,C2,ad,B927
4164,1054,2026-02-23,5.0,8,0,0,1,0,1,0,0,tablet,C5,ad,B989
4163,1054,2026-02-26,13.7,10,3,0,0,0,0,0,0,mobile,C3,site,B678
4159,1054,2026-03-16,13.5,13,1,1,1,0,0,0,0,mobile,C4,site,B678
4162,1054,2026-03-30,5.9,8,1,0,1,0,0,1,0,tablet,C1,site,B722
4169,1055,2026-02-14,12.9,10,1,1,0,0,0,0,0,desktop,C1,site,B878
4168,1055,2026-02-20,6.5,9,1,0,0,0,0,0,0,tablet,C1,push,B372
4167,1055,2026-02-28,8.6,9,1,0,1,1,0,0,0,mobile,C3,push,B328
4170,1055,2026-03-11,10.8,6,0,0,0,0,0,0,0,desktop,C1,ad,B962
4171,1056,2026-01-16,12.7,15,0,0,1,0,0,0,0,tablet,C3,site,B827
4173,1056,2026-02-25,7.2,12,2,1,1,0,0,0,0,mobile,C1,ad,B440
4172,1056,2026-03-25,12.4,10,1,1,1,0,0,0,0,mobile,C2,push,B344
4174,1057,2026-01-11,11.1,12,0,0,1,0,0,0,0,mobile,C3,ad,B227
4178,1057,2026-02-04,11.5,9,3,1,0,0,0,0,0,desktop,C5,push,B301
4176,1057,2026-02-18,8.5,4,1,0,1,0,0,0,0,mobile,C3,email,B246
4175,1057,2026-03-05,14.4,8,2,0,0,0,0,0,0,tablet,C2,ad,B287
4177,1057,2026-03-28,3.1,9,1,0,0,0,0,0,0,mobile,C1,push,B613
4181,1058,2026-01-06,15.4,9,0,0,0,0,0,0,0,desktop,C3,site,B471
4183,1058,2026-01-07,16.4,12,2,0,1,0,0,1,0,desktop,C5,email,B765
4180,1058,2026-01-24,7.7,9,2,0,0,0,0,0,0,desktop,C4,push,B236
4182,1058,2026-03-03,11.4,8,0,0,1,0,0,0,0,desktop,C5,email,B934
4184,1058,2026-03-06,13.9,12,1,0,0,0,0,0,0,mobile,C2,ad,B972
4179,1058,2026-03-28,8.9,9,1,1,0,0,0,0,0,desktop,C2,ad,B243
4187,1059,2026-02-04,5.5,8,0,0,1,0,0,0,1,mobile,C1,email,B840
4188,1059,2026-03-15,12.7,10,1,1,0,0,0,1,0,mobile,C1,email,B381
4186,1059,2026-03-16,6.2,10,1,0,1,1,0,0,0,mobile,C3,email,B193
4185,1059,2026-03-27,11.7,8,1,0,0,0,0,0,0,tablet,C4,site,B140
4190,1060,2026-01-26,14.8,9,3,1,0,1,0,0,0,desktop,C1,push,B762
4189,1060,2026-02-28,8.5,9,1,0,0,0,0,0,0,mobile,C4,site,B882
4196,1061,2026-01-07,15.1,13,1,0,0,0,0,0,0,mobile,C3,email,B831
4192,1061,2026-01-16,3.7,6,1,0,0,0,0,0,0,mobile,C1,site,B858
4194,1061,2026-01-27,1.0,5,1,1,0,0,0,0,0,mobile,C1,site,B163
4193,1061,2026-02-10,1.0,12,0,0,1,0,0,0,0,mobile,C3,site,B761
4197,1061,2026-02-19,13.7,8,0,1,0,0,0,0,0,desktop,C1,push,B381
4195,1061,2026-03-11,14.9,9,0,0,0,0,0,0,0,desktop,C1,site,B315
4191,1061,2026-03-20,1.1,4,0,0,0,0,0,0,0,desktop,C3,email,B222
4198,1062,2026-03-09,16.3,9,2,0,1,0,0,0,0,tablet,C3,site,B274
4199,1063,2026-02-27,6.3,5,2,0,0,0,0,0,0,desktop,C1,site,B619
4201,1064,2026-02-09,11.0,17,0,0,0,0,0,0,0,desktop,C3,push,B197
4200,1064,2026-02-11,13.6,11,1,0,1,0,0,0,0,mobile,C3,site,B283
4204,1065,2026-02-07,7.1,9,2,1,1,1,0,0,0,mobile,C5,site,B978
4203,1065,2026-03-10,8.6,12,4,0,1,0,0,0,0,mobile,C3,push,B489
4202,1065,2026-03-24,9.3,8,2,1,0,0,0,0,0,mobile,C4,site,B125
4207,1066,2026-02-20,7.8,11,1,0,1,0,1,0,0,mobile,C5,email,B529
4206,1066,2026-02-25,4.5,9,0,0,1,0,1,0,0,mobile,C1,site,B411
4205,1066,2026-03-18,10.8,9,0,1,1,0,0,0,0,mobile,C4,ad,B703
4208,1067,2026-01-16,14.2,10,1,0,0,0,0,0,1,mobile,C5,email,B126
4209,1067,2026-01-26,5.5,3,0,0,1,1,0,0,0,mobile,C4,site,B853
4210,1067,2026-03-04,4.6,5,2,0,0,0,0,0,0,mobile,C5,site,B745
4213,1068,2026-01-07,3.9,7,1,0,0,0,0,0,0,desktop,C4,site,B914
4211,1068,2026-02-12,9.7,4,0,1,1,0,0,0,0,mobile,C1,site,B553
4212,1068,2026-02-27,12.7,13,1,0,1,0,0,0,0,desktop,C5,push,B846
4214,1068,2026-03-02,12.0,8,0,0,0,0,1,0,0,mobile,C4,site,B437
4216,1069,2026-02-09,15.5,9,1,0,0,0,0,0,0,mobile,C2,site,B303
4215,1069,2026-03-07,9.8,12,1,0,0,0,0,0,0,mobile,C3,push,B835
4222,1070,2026-01-19,4.1,8,2,1,1,0,0,0,0,desktop,C1,ad,B418
4219,1070,2026-02-10,11.2,9,0,1,1,0,0,0,0,desktop,C5,ad,B198
4218,1070,2026-02-11,9.0,7,1,0,0,0,0,0,0,desktop,C3,site,B474
4223,1070,2026-02-11,12.8,14,0,1,0,0,1,1,0,mobile,C2,site,B626
4217,1070,2026-02-25,11.9,12,0,1,0,0,0,0,0,desktop,C3,email,B966
4221,1070,2026-02-28,7.5,9,1,0,0,1,0,0,0,tablet,C5,email,B445
4220,1070,2026-03-07,5.3,6,1,0,0,0,0,0,0,desktop,C3,site,B848
4224,1071,2026-01-01,5.9,11,2,1,0,0,0,0,0,desktop,C2,ad,B321
4225,1071,2026-03-01,11.7,13,1,0,0,0,0,0,0,mobile,C4,email,B822
4226,1072,2026-01-20,9.4,8,0,0,1,0,0,1,0,mobile,C3,site,B668
4231,1072,2026-02-05,4.2,11,3,0,0,0,0,0,0,desktop,C5,push,B349
4228,1072,2026-03-01,7.1,9,2,0,1,0,0,0,0,mobile,C1,ad,B506
4227,1072,2026-03-03,7.8,11,1,0,1,1,0,0,0,desktop,C1,site,B188
4229,1072,2026-03-05,5.1,11,1,0,1,0,0,0,0,mobile,C4,site,B904
4230,1072,2026-03-20,7.5,13,0,1,1,0,0,0,0,mobile,C2,push,B484
4235,1073,2026-01-03,5.0,10,0,0,1,0,1,0,0,mobile,C1,ad,B237
4238,1073,2026-01-13,12.9,6,1,0,1,0,0,0,0,mobile,C3,email,B297
4237,1073,2026-02-09,13.3,9,0,0,1,0,0,0,0,mobile,C3,email,B229
4239,1073,2026-02-15,8.5,12,1,0,0,1,1,0,0,mobile,C1,email,B400
4236,1073,2026-03-02,4.0,9,2,1,1,0,0,0,0,desktop,C4,site,B150
4234,1073,2026-03-03,3.3,7,3,0,1,0,0,0,0,mobile,C1,email,B312
4232,1073,2026-03-13,8.5,10,0,0,0,0,0,0,0,tablet,C4,site,B561
4233,1073,2026-03-13,1.2,8,1,1,0,1,0,0,0,desktop,C3,email,B368
4240,1074,2026-01-08,14.0,6,0,0,0,0,0,0,0,mobile,C3,site,B610
4243,1074,2026-01-16,11.6,11,0,1,0,0,0,0,0,desktop,C4,site,B566
4244,1074,2026-01-23,11.9,10,0,0,1,0,0,0,1,mobile,C1,site,B723
4246,1074,2026-02-07,13.2,14,0,0,1,1,0,0,0,mobile,C4,site,B360
4245,1074,2026-02-23,1.0,3,0,1,1,0,0,0,0,desktop,C1,site,B568
4242,1074,2026-03-01,6.3,7,1,0,1,0,0,0,0,mobile,C5,site,B461
4247,1074,2026-03-09,6.4,9,1,0,0,0,1,0,0,tablet,C5,site,B202
4241,1074,2026-03-21,17.4,10,0,0,1,0,0,0,0,mobile,C2,site,B457
4248,1075,2026-02-22,9.8,8,1,0,0,0,0,0,0,desktop,C1,ad,B932
4249,1075,2026-02-25,11.6,8,0,0,1,0,0,0,0,desktop,C4,site,B216
4255,1076,2026-01-19,10.9,7,2,0,0,0,0,0,0,mobile,C2,push,B965
4253,1076,2026-02-15,15.5,7,1,0,0,0,0,0,0,mobile,C1,site,B739
4250,1076,2026-03-04,7.1,7,0,0,0,0,0,0,0,mobile,C1,site,B636
4254,1076,2026-03-22,18.1,14,0,0,0,0,0,0,0,desktop,C1,site,B377
4251,1076,2026-03-25,6.0,12,0,1,0,0,0,0,0,mobile,C4,site,B879
4252,1076,2026-03-25,9.4,7,1,0,0,0,0,1,0,mobile,C3,ad,B617
4258,1077,2025-12-31,2.7,6,2,0,0,0,0,0,0,desktop,C3,email,B715
4257,1077,2026-02-08,9.6,11,1,0,0,0,0,0,0,desktop,C4,site,B585
4256,1077,2026-03-19,5.0,9,1,0,1,1,0,0,0,desktop,C2,email,B630
4259,1078,2026-01-06,1.0,5,2,0,0,1,0,0,0,tablet,C1,ad,B680
4260,1078,2026-01-29,10.2,8,0,0,1,1,0,0,0,mobile,C4,push,B312
4263,1078,2026-02-16,9.7,6,1,0,0,0,0,0,0,mobile,C3,site,B908
4262,1078,2026-02-28,8.4,12,2,0,0,0,0,0,0,tablet,C5,site,B714
4261,1078,2026-03-09,6.6,11,0,1,0,0,0,0,0,mobile,C5,push,B735
4264,1079,2026-03-01,6.3,8,2,0,0,0,0,0,0,mobile,C2,email,B562
4269,1080,2026-01-19,9.2,6,0,0,0,0,0,0,0,mobile,C3,site,B721
4268,1080,2026-01-20,4.5,9,2,0,1,0,0,0,0,mobile,C5,ad,B425
4266,1080,2026-01-23,14.5,10,1,0,1,0,0,0,0,tablet,C5,site,B455
4271,1080,2026-01-28,5.7,10,3,1,0,0,0,0,0,mobile,C1,site,B612
4272,1080,2026-01-29,4.3,15,0,0,0,0,0,0,0,mobile,C3,site,B720
4273,1080,2026-02-17,7.5,10,3,0,1,0,0,0,0,mobile,C4,site,B332
4270,1080,2026-02-19,17.5,9,1,1,0,0,0,0,0,desktop,C3,site,B614
4265,1080,2026-03-02,1.8,10,1,1,0,0,0,0,0,desktop,C2,email,B131
4267,1080,2026-03-23,13.2,7,2,1,0,0,0,0,0,mobile,C3,site,B386
4276,1081,2026-01-11,8.5,13,0,0,0,0,0,0,0,mobile,C3,site,B409
4275,1081,2026-01-18,14.0,12,0,0,0,0,0,0,0,mobile,C4,site,B279
4274,1081,2026-01-26,6.7,10,0,0,0,0,0,0,0,tablet,C1,ad,B421
4277,1081,2026-02-25,5.4,16,2,0,1,0,0,0,0,mobile,C5,email,B452
4279,1082,2026-01-20,3.2,14,1,0,0,0,0,0,0,desktop,C4,ad,B355
4280,1082,2026-03-01,7.4,11,0,1,1,1,1,0,0,desktop,C5,push,B526
4278,1082,2026-03-22,12.3,12,0,0,0,0,0,0,0,mobile,C4,site,B348
4282,1083,2026-01-09,14.0,8,1,1,1,0,1,0,0,desktop,C2,push,B998
4281,1083,2026-02-04,7.9,10,1,0,0,0,0,0,0,tablet,C1,site,B780
4283,1083,2026-03-26,10.4,15,2,0,1,0,0,0,0,mobile,C5,email,B613
4285,1084,2026-01-06,7.1,7,1,0,0,0,0,0,0,tablet,C5,ad,B632
4284,1084,2026-03-28,9.6,4,0,1,0,0,0,0,0,tablet,C3,site,B456
4286,1085,2026-03-02,6.4,8,1,0,0,0,0,0,0,mobile,C4,push,B900
4290,1086,2026-01-03,10.3,10,0,0,1,0,0,0,0,mobile,C4,site,B304
4288,1086,2026-01-04,2.0,9,1,0,0,0,0,0,0,mobile,C2,ad,B996
4289,1086,2026-01-05,5.2,3,0,0,1,0,0,0,1,mobile,C3,email,B924
4287,1086,2026-02-01,10.4,14,3,1,0,1,0,0,0,mobile,C1,ad,B375
4291,1086,2026-02-26,8.1,7,0,1,1,0,0,0,0,desktop,C2,ad,B924
4292,1087,2026-01-22,16.8,10,1,0,0,0,1,0,0,desktop,C5,ad,B748
4296,1088,2026-01-01,7.8,7,1,0,0,0,0,0,0,tablet,C1,site,B620
4293,1088,2026-01-17,10.8,10,2,0,0,0,0,0,0,mobile,C2,ad,B930
4297,1088,2026-01-26,5.4,10,0,0,0,0,0,0,0,desktop,C1,email,B816
4294,1088,2026-02-02,9.2,8,0,0,0,0,0,0,0,desktop,C3,email,B701
4295,1088,2026-02-12,16.7,14,0,0,1,0,0,0,0,mobile,C3,site,B528
